time,code,class
0.368,voice_start,1
1.328,voice_start,1
2.224,voice_start,1
4.869,voice_start,1
6.064,voice_start,1
21.567,voice_start,1
22.207,voice_start,1
23.082,voice_start,1
24.127,voice_start,1
25.111,voice_start,1
25.834,voice_start,1
27.671,voice_start,1
28.394,voice_start,1
29.119,voice_start,1
30.079,voice_start,1
30.954,voice_start,1
31.831,voice_start,1
33.279,voice_start,1
34.005,voice_start,1
50.091,voice_start,1
50.666,voice_start,1
51.22,voice_start,1
52.287,voice_start,1
53.077,voice_start,1
54.293,voice_start,1
55.018,voice_start,1
56.554,voice_start,1
57.111,voice_start,1
58.071,voice_start,1
58.879,voice_start,1
60.159,voice_start,1
60.951,voice_start,1
62.079,voice_start,1
63.039,voice_start,1
67.605,voice_start,1
68.311,voice_start,1
69.591,voice_start,1
70.485,voice_start,1
71.274,voice_start,1
72.404,voice_start,1
73.194,voice_start,1
74.071,voice_start,1
75.031,voice_start,1
75.84,voice_start,1
77.034,voice_start,1
83.84,voice_start,1
84.311,voice_start,1
85.034,voice_start,1
85.911,voice_start,1
86.634,voice_start,1
87.274,voice_start,1
88.319,voice_start,1
89.215,voice_start,1
92.821,voice_start,1
93.546,voice_start,1
109.141,voice_start,1
109.781,voice_start,1
119.316,voice_start,1
120.042,voice_start,1
120.831,voice_start,1
121.727,voice_start,1
122.431,voice_start,1
124.437,voice_start,1
124.927,voice_start,1
125.717,voice_start,1
126.591,voice_start,1
127.402,voice_start,1
128.191,voice_start,1
129.002,voice_start,1
130.751,voice_start,1
131.647,voice_start,1
132.437,voice_start,1
133.311,voice_start,1
134.357,voice_start,1
135.167,voice_start,1
135.957,voice_start,1
137.002,voice_start,1
137.791,voice_start,1
138.837,voice_start,1
139.647,voice_start,1
141.738,voice_start,1
142.698,voice_start,1
143.491,voice_start,1
144.384,voice_start,1
145.258,voice_start,1
146.133,voice_start,1
147.263,voice_start,1
148.291,voice_start,1
149.332,voice_start,1
150.783,voice_start,1
151.423,voice_start,1
152.131,voice_start,1
153.493,voice_start,1
154.623,voice_start,1
155.331,voice_start,1
157.571,voice_start,1
171.093,voice_start,1
171.651,voice_start,1
172.291,voice_start,1
173.013,voice_start,1
173.892,voice_start,1
174.613,voice_start,1
175.491,voice_start,1
177.411,voice_start,1
177.983,voice_start,1
178.623,voice_start,1
179.413,voice_start,1
180.223,voice_start,1
181.013,voice_start,1
182.851,voice_start,1
183.572,voice_start,1
184.451,voice_start,1
185.258,voice_start,1
186.133,voice_start,1
187.011,voice_start,1
187.818,voice_start,1
188.543,voice_start,1
189.503,voice_start,1
190.698,voice_start,1
191.743,voice_start,1
192.533,voice_start,1
193.493,voice_start,1
194.371,voice_start,1
196.864,voice_start,1
197.503,voice_start,1
198.463,voice_start,1
199.171,voice_start,1
199.893,voice_start,1
201.172,voice_start,1
202.051,voice_start,1
203.178,voice_start,1
204.223,voice_start,1
205.098,voice_start,1
205.973,voice_start,1
206.852,voice_start,1
208.213,voice_start,1
209.343,voice_start,1
210.154,voice_start,1
210.794,voice_start,1
213.354,voice_start,1
214.165,voice_start,1
215.039,voice_start,1
215.831,voice_start,1
216.724,voice_start,1
217.599,voice_start,1
218.474,voice_start,1
220.244,voice_start,1
221.034,voice_start,1
223.914,voice_start,1
224.471,voice_start,1
225.151,voice_start,1
0.853,tail_up,2
1.258,tail_up,2
1.492,tail_up,2
1.731,tail_up,2
1.983,tail_up,2
2.303,tail_up,2
2.538,tail_up,2
2.858,tail_up,2
3.093,tail_up,2
3.413,tail_up,2
3.732,tail_up,2
3.971,tail_up,2
4.291,tail_up,2
4.543,tail_up,2
4.778,tail_up,2
5.251,tail_up,2
5.503,tail_up,2
5.823,tail_up,2
6.058,tail_up,2
6.463,tail_up,2
6.698,tail_up,2
6.851,tail_up,2
7.171,tail_up,2
7.491,tail_up,2
7.743,tail_up,2
7.978,tail_up,2
8.213,tail_up,2
8.451,tail_up,2
8.771,tail_up,2
9.023,tail_up,2
9.343,tail_up,2
9.578,tail_up,2
9.898,tail_up,2
15.171,tail_up,2
15.338,tail_up,2
15.658,tail_up,2
15.892,tail_up,2
16.131,tail_up,2
16.451,tail_up,2
16.771,tail_up,2
17.023,tail_up,2
17.258,tail_up,2
17.492,tail_up,2
17.731,tail_up,2
17.983,tail_up,2
18.303,tail_up,2
18.538,tail_up,2
18.772,tail_up,2
21.503,tail_up,2
21.738,tail_up,2
21.973,tail_up,2
22.211,tail_up,2
22.463,tail_up,2
22.698,tail_up,2
23.018,tail_up,2
23.423,tail_up,2
23.658,tail_up,2
23.892,tail_up,2
24.213,tail_up,2
24.451,tail_up,2
24.703,tail_up,2
24.938,tail_up,2
25.173,tail_up,2
25.492,tail_up,2
25.731,tail_up,2
26.132,tail_up,2
26.691,tail_up,2
27.011,tail_up,2
27.331,tail_up,2
27.498,tail_up,2
27.818,tail_up,2
28.053,tail_up,2
28.291,tail_up,2
28.543,tail_up,2
28.778,tail_up,2
29.012,tail_up,2
29.251,tail_up,2
29.503,tail_up,2
29.738,tail_up,2
30.058,tail_up,2
30.463,tail_up,2
30.851,tail_up,2
31.103,tail_up,2
31.338,tail_up,2
31.573,tail_up,2
31.811,tail_up,2
32.213,tail_up,2
32.451,tail_up,2
32.771,tail_up,2
33.023,tail_up,2
33.258,tail_up,2
33.731,tail_up,2
33.983,tail_up,2
34.371,tail_up,2
34.623,tail_up,2
34.858,tail_up,2
35.093,tail_up,2
35.331,tail_up,2
35.651,tail_up,2
35.903,tail_up,2
36.138,tail_up,2
36.458,tail_up,2
36.693,tail_up,2
37.012,tail_up,2
37.571,tail_up,2
39.978,tail_up,2
50.051,tail_up,2
50.371,tail_up,2
50.691,tail_up,2
50.943,tail_up,2
51.178,tail_up,2
51.498,tail_up,2
51.733,tail_up,2
51.971,tail_up,2
52.291,tail_up,2
52.543,tail_up,2
52.778,tail_up,2
53.098,tail_up,2
53.418,tail_up,2
53.653,tail_up,2
53.891,tail_up,2
54.211,tail_up,2
54.612,tail_up,2
54.933,tail_up,2
55.171,tail_up,2
55.338,tail_up,2
55.743,tail_up,2
55.978,tail_up,2
56.618,tail_up,2
56.853,tail_up,2
57.091,tail_up,2
57.493,tail_up,2
57.731,tail_up,2
58.051,tail_up,2
58.371,tail_up,2
58.691,tail_up,2
58.943,tail_up,2
59.178,tail_up,2
59.498,tail_up,2
59.732,tail_up,2
59.971,tail_up,2
60.223,tail_up,2
60.543,tail_up,2
60.778,tail_up,2
61.012,tail_up,2
61.251,tail_up,2
61.571,tail_up,2
61.823,tail_up,2
62.058,tail_up,2
62.531,tail_up,2
62.783,tail_up,2
63.018,tail_up,2
63.423,tail_up,2
63.978,tail_up,2
64.213,tail_up,2
67.331,tail_up,2
67.583,tail_up,2
67.818,tail_up,2
68.138,tail_up,2
68.372,tail_up,2
68.693,tail_up,2
68.931,tail_up,2
69.183,tail_up,2
69.418,tail_up,2
69.653,tail_up,2
69.973,tail_up,2
70.211,tail_up,2
70.463,tail_up,2
70.783,tail_up,2
71.018,tail_up,2
71.338,tail_up,2
71.573,tail_up,2
71.892,tail_up,2
72.131,tail_up,2
72.383,tail_up,2
72.771,tail_up,2
73.023,tail_up,2
73.258,tail_up,2
73.578,tail_up,2
73.813,tail_up,2
74.051,tail_up,2
74.371,tail_up,2
74.623,tail_up,2
74.858,tail_up,2
75.178,tail_up,2
75.413,tail_up,2
75.651,tail_up,2
75.903,tail_up,2
76.138,tail_up,2
76.372,tail_up,2
76.693,tail_up,2
77.183,tail_up,2
79.423,tail_up,2
79.573,tail_up,2
79.892,tail_up,2
80.131,tail_up,2
80.383,tail_up,2
83.498,tail_up,2
83.818,tail_up,2
84.138,tail_up,2
84.372,tail_up,2
84.693,tail_up,2
84.931,tail_up,2
85.251,tail_up,2
85.653,tail_up,2
85.973,tail_up,2
86.211,tail_up,2
86.463,tail_up,2
86.698,tail_up,2
87.018,tail_up,2
87.252,tail_up,2
87.573,tail_up,2
87.811,tail_up,2
88.063,tail_up,2
88.298,tail_up,2
88.618,tail_up,2
88.938,tail_up,2
89.173,tail_up,2
89.578,tail_up,2
89.813,tail_up,2
90.051,tail_up,2
90.303,tail_up,2
91.732,tail_up,2
92.863,tail_up,2
93.183,tail_up,2
93.418,tail_up,2
93.891,tail_up,2
94.143,tail_up,2
94.378,tail_up,2
94.612,tail_up,2
94.851,tail_up,2
95.171,tail_up,2
95.424,tail_up,2
95.743,tail_up,2
95.978,tail_up,2
96.451,tail_up,2
109.098,tail_up,2
109.824,tail_up,2
110.143,tail_up,2
110.378,tail_up,2
110.612,tail_up,2
110.933,tail_up,2
111.171,tail_up,2
111.423,tail_up,2
111.743,tail_up,2
111.978,tail_up,2
112.213,tail_up,2
112.451,tail_up,2
112.703,tail_up,2
112.938,tail_up,2
113.258,tail_up,2
119.338,tail_up,2
119.658,tail_up,2
119.892,tail_up,2
120.131,tail_up,2
120.451,tail_up,2
120.703,tail_up,2
120.938,tail_up,2
121.173,tail_up,2
121.411,tail_up,2
121.731,tail_up,2
122.051,tail_up,2
122.303,tail_up,2
122.538,tail_up,2
122.772,tail_up,2
123.093,tail_up,2
123.413,tail_up,2
123.903,tail_up,2
124.458,tail_up,2
124.931,tail_up,2
125.251,tail_up,2
125.571,tail_up,2
125.823,tail_up,2
126.058,tail_up,2
126.293,tail_up,2
126.612,tail_up,2
126.933,tail_up,2
127.171,tail_up,2
127.491,tail_up,2
127.743,tail_up,2
128.063,tail_up,2
128.298,tail_up,2
128.533,tail_up,2
128.771,tail_up,2
129.023,tail_up,2
129.258,tail_up,2
129.578,tail_up,2
129.813,tail_up,2
130.051,tail_up,2
130.303,tail_up,2
130.538,tail_up,2
130.858,tail_up,2
131.093,tail_up,2
131.331,tail_up,2
131.651,tail_up,2
131.971,tail_up,2
132.223,tail_up,2
132.543,tail_up,2
132.778,tail_up,2
133.098,tail_up,2
133.333,tail_up,2
133.653,tail_up,2
133.891,tail_up,2
134.143,tail_up,2
134.378,tail_up,2
134.783,tail_up,2
135.018,tail_up,2
135.252,tail_up,2
135.491,tail_up,2
135.743,tail_up,2
136.063,tail_up,2
136.298,tail_up,2
136.533,tail_up,2
136.771,tail_up,2
137.091,tail_up,2
137.343,tail_up,2
137.663,tail_up,2
137.898,tail_up,2
138.132,tail_up,2
138.453,tail_up,2
138.691,tail_up,2
138.943,tail_up,2
139.178,tail_up,2
139.413,tail_up,2
139.732,tail_up,2
139.971,tail_up,2
140.223,tail_up,2
140.458,tail_up,2
140.778,tail_up,2
141.823,tail_up,2
142.058,tail_up,2
142.851,tail_up,2
143.103,tail_up,2
143.338,tail_up,2
143.573,tail_up,2
143.892,tail_up,2
144.131,tail_up,2
144.383,tail_up,2
144.618,tail_up,2
144.938,tail_up,2
145.173,tail_up,2
145.492,tail_up,2
145.813,tail_up,2
146.132,tail_up,2
146.453,tail_up,2
146.691,tail_up,2
146.943,tail_up,2
147.413,tail_up,2
147.818,tail_up,2
148.458,tail_up,2
149.503,tail_up,2
150.851,tail_up,2
151.103,tail_up,2
151.338,tail_up,2
151.658,tail_up,2
151.978,tail_up,2
152.213,tail_up,2
152.451,tail_up,2
152.703,tail_up,2
152.938,tail_up,2
153.258,tail_up,2
153.493,tail_up,2
153.813,tail_up,2
154.051,tail_up,2
154.691,tail_up,2
155.413,tail_up,2
157.571,tail_up,2
157.891,tail_up,2
160.063,tail_up,2
160.298,tail_up,2
160.533,tail_up,2
160.771,tail_up,2
161.091,tail_up,2
161.343,tail_up,2
161.813,tail_up,2
162.051,tail_up,2
171.178,tail_up,2
171.413,tail_up,2
171.651,tail_up,2
171.971,tail_up,2
172.223,tail_up,2
172.693,tail_up,2
172.931,tail_up,2
173.251,tail_up,2
173.503,tail_up,2
173.738,tail_up,2
173.973,tail_up,2
174.211,tail_up,2
174.463,tail_up,2
174.698,tail_up,2
174.933,tail_up,2
175.171,tail_up,2
175.423,tail_up,2
175.811,tail_up,2
176.131,tail_up,2
176.533,tail_up,2
176.853,tail_up,2
177.258,tail_up,2
177.731,tail_up,2
177.983,tail_up,2
178.218,tail_up,2
178.453,tail_up,2
178.691,tail_up,2
178.943,tail_up,2
179.178,tail_up,2
179.498,tail_up,2
179.732,tail_up,2
179.971,tail_up,2
180.291,tail_up,2
180.543,tail_up,2
180.778,tail_up,2
181.012,tail_up,2
181.333,tail_up,2
181.571,tail_up,2
181.823,tail_up,2
182.143,tail_up,2
182.851,tail_up,2
183.573,tail_up,2
184.063,tail_up,2
184.383,tail_up,2
184.704,tail_up,2
185.578,tail_up,2
185.813,tail_up,2
186.132,tail_up,2
186.371,tail_up,2
186.623,tail_up,2
186.858,tail_up,2
187.093,tail_up,2
187.903,tail_up,2
188.138,tail_up,2
188.372,tail_up,2
188.611,tail_up,2
189.503,tail_up,2
190.783,tail_up,2
191.811,tail_up,2
192.063,tail_up,2
192.298,tail_up,2
192.533,tail_up,2
192.938,tail_up,2
193.578,tail_up,2
193.813,tail_up,2
194.051,tail_up,2
194.303,tail_up,2
194.691,tail_up,2
195.413,tail_up,2
195.732,tail_up,2
195.971,tail_up,2
196.291,tail_up,2
196.543,tail_up,2
197.571,tail_up,2
198.531,tail_up,2
199.018,tail_up,2
199.252,tail_up,2
199.573,tail_up,2
199.811,tail_up,2
200.063,tail_up,2
200.298,tail_up,2
200.533,tail_up,2
201.343,tail_up,2
201.578,tail_up,2
201.731,tail_up,2
202.051,tail_up,2
202.303,tail_up,2
202.538,tail_up,2
202.772,tail_up,2
203.011,tail_up,2
203.331,tail_up,2
203.583,tail_up,2
203.818,tail_up,2
204.291,tail_up,2
204.543,tail_up,2
205.183,tail_up,2
206.058,tail_up,2
206.933,tail_up,2
208.298,tail_up,2
208.618,tail_up,2
208.853,tail_up,2
209.411,tail_up,2
209.663,tail_up,2
209.898,tail_up,2
210.132,tail_up,2
210.538,tail_up,2
210.773,tail_up,2
211.093,tail_up,2
211.818,tail_up,2
212.138,tail_up,2
212.291,tail_up,2
212.612,tail_up,2
212.931,tail_up,2
213.183,tail_up,2
213.418,tail_up,2
213.653,tail_up,2
213.891,tail_up,2
214.143,tail_up,2
214.463,tail_up,2
215.018,tail_up,2
215.338,tail_up,2
215.811,tail_up,2
216.771,tail_up,2
217.663,tail_up,2
218.623,tail_up,2
220.372,tail_up,2
221.098,tail_up,2
223.893,tail_up,2
224.131,tail_up,2
224.383,tail_up,2
224.703,tail_up,2
224.938,tail_up,2
225.173,tail_up,2
226.919,END,0
