time,code,class
1.826,voice_start,1
2.276,voice_start,1
2.626,voice_start,1
3.525,voice_start,1
4.251,voice_start,1
4.85,voice_start,1
5.576,voice_start,1
6.051,voice_start,1
6.6,voice_start,1
7.301,voice_start,1
7.826,voice_start,1
8.251,voice_start,1
9.401,voice_start,1
10.052,voice_start,1
10.726,voice_start,1
11.151,voice_start,1
11.752,voice_start,1
12.476,voice_start,1
13.326,voice_start,1
13.851,voice_start,1
14.527,voice_start,1
15.176,voice_start,1
15.777,voice_start,1
16.276,voice_start,1
17.051,voice_start,1
17.552,voice_start,1
18.301,voice_start,1
18.902,voice_start,1
19.502,voice_start,1
20.202,voice_start,1
20.777,voice_start,1
21.401,voice_start,1
22.001,voice_start,1
22.702,voice_start,1
23.326,voice_start,1
23.926,voice_start,1
24.652,voice_start,1
25.276,voice_start,1
25.902,voice_start,1
26.427,voice_start,1
27.051,voice_start,1
27.677,voice_start,1
28.251,voice_start,1
28.877,voice_start,1
29.502,voice_start,1
29.977,voice_start,1
30.477,voice_start,1
31.051,voice_start,1
31.851,voice_start,1
32.452,voice_start,1
33.252,voice_start,1
33.851,voice_start,1
34.927,voice_start,1
35.527,voice_start,1
35.952,voice_start,1
36.402,voice_start,1
37.076,voice_start,1
37.701,voice_start,1
38.151,voice_start,1
38.576,voice_start,1
39.452,voice_start,1
40.176,voice_start,1
40.802,voice_start,1
41.977,voice_start,1
42.451,voice_start,1
43.176,voice_start,1
43.752,voice_start,1
44.301,voice_start,1
44.727,voice_start,1
45.676,voice_start,1
46.101,voice_start,1
46.826,voice_start,1
47.426,voice_start,1
47.976,voice_start,1
48.602,voice_start,1
49.152,voice_start,1
49.752,voice_start,1
50.451,voice_start,1
51.152,voice_start,1
51.801,voice_start,1
52.402,voice_start,1
53.051,voice_start,1
53.602,voice_start,1
54.377,voice_start,1
55.126,voice_start,1
55.776,voice_start,1
56.402,voice_start,1
57.077,voice_start,1
57.626,voice_start,1
58.251,voice_start,1
58.927,voice_start,1
59.451,voice_start,1
59.877,voice_start,1
60.427,voice_start,1
60.902,voice_start,1
61.426,voice_start,1
62.326,voice_start,1
62.777,voice_start,1
63.251,voice_start,1
63.776,voice_start,1
64.277,voice_start,1
64.877,voice_start,1
65.602,voice_start,1
66.126,voice_start,1
66.651,voice_start,1
67.176,voice_start,1
67.726,voice_start,1
68.477,voice_start,1
69.051,voice_start,1
69.826,voice_start,1
70.252,voice_start,1
70.801,voice_start,1
71.326,voice_start,1
71.826,voice_start,1
72.552,voice_start,1
73.251,voice_start,1
73.777,voice_start,1
74.301,voice_start,1
74.727,voice_start,1
75.327,voice_start,1
76.102,voice_start,1
76.802,voice_start,1
77.326,voice_start,1
78.027,voice_start,1
78.551,voice_start,1
79.326,voice_start,1
80.001,voice_start,1
80.501,voice_start,1
81.076,voice_start,1
81.927,voice_start,1
82.626,voice_start,1
83.127,voice_start,1
83.752,voice_start,1
84.503,voice_start,1
84.953,voice_start,1
85.628,voice_start,1
86.253,voice_start,1
86.777,voice_start,1
87.402,voice_start,1
87.877,voice_start,1
88.627,voice_start,1
89.178,voice_start,1
89.628,voice_start,1
90.227,voice_start,1
90.853,voice_start,1
91.577,voice_start,1
92.202,voice_start,1
92.628,voice_start,1
93.328,voice_start,1
93.852,voice_start,1
94.377,voice_start,1
95.028,voice_start,1
95.577,voice_start,1
96.002,voice_start,1
96.527,voice_start,1
97.278,voice_start,1
98.078,voice_start,1
98.953,voice_start,1
99.703,voice_start,1
100.428,voice_start,1
101.003,voice_start,1
101.453,voice_start,1
102.177,voice_start,1
102.702,voice_start,1
103.178,voice_start,1
104.153,voice_start,1
105.003,voice_start,1
105.528,voice_start,1
106.302,voice_start,1
106.953,voice_start,1
107.653,voice_start,1
108.102,voice_start,1
108.953,voice_start,1
109.653,voice_start,1
110.378,voice_start,1
110.927,voice_start,1
111.678,voice_start,1
112.202,voice_start,1
112.902,voice_start,1
113.502,voice_start,1
114.227,voice_start,1
115.028,voice_start,1
3.6,tail_up,2
4.025,tail_up,2
4.376,tail_up,2
4.626,tail_up,2
4.826,tail_up,2
5.076,tail_up,2
5.376,tail_up,2
5.625,tail_up,2
5.9,tail_up,2
6.176,tail_up,2
6.5,tail_up,2
6.701,tail_up,2
6.951,tail_up,2
7.2,tail_up,2
7.476,tail_up,2
7.801,tail_up,2
8.101,tail_up,2
8.276,tail_up,2
8.475,tail_up,2
8.725,tail_up,2
9,tail_up,2
9.326,tail_up,2
9.575,tail_up,2
9.875,tail_up,2
10.075,tail_up,2
10.325,tail_up,2
10.6,tail_up,2
10.85,tail_up,2
11.1,tail_up,2
11.4,tail_up,2
11.825,tail_up,2
12.075,tail_up,2
12.325,tail_up,2
12.551,tail_up,2
12.825,tail_up,2
13.076,tail_up,2
13.325,tail_up,2
13.576,tail_up,2
13.85,tail_up,2
14.125,tail_up,2
14.376,tail_up,2
14.651,tail_up,2
14.9,tail_up,2
15.2,tail_up,2
15.526,tail_up,2
15.751,tail_up,2
16.05,tail_up,2
16.301,tail_up,2
16.551,tail_up,2
16.826,tail_up,2
17.075,tail_up,2
17.375,tail_up,2
17.626,tail_up,2
17.875,tail_up,2
18.125,tail_up,2
18.4,tail_up,2
18.725,tail_up,2
18.976,tail_up,2
19.226,tail_up,2
19.526,tail_up,2
19.775,tail_up,2
20.1,tail_up,2
20.326,tail_up,2
20.625,tail_up,2
20.875,tail_up,2
21.176,tail_up,2
21.4,tail_up,2
21.651,tail_up,2
21.925,tail_up,2
22.25,tail_up,2
22.5,tail_up,2
22.801,tail_up,2
23.125,tail_up,2
23.376,tail_up,2
23.651,tail_up,2
23.901,tail_up,2
24.126,tail_up,2
24.45,tail_up,2
24.751,tail_up,2
25,tail_up,2
25.25,tail_up,2
25.5,tail_up,2
25.75,tail_up,2
26.025,tail_up,2
26.275,tail_up,2
26.525,tail_up,2
26.726,tail_up,2
27.051,tail_up,2
27.301,tail_up,2
27.551,tail_up,2
27.801,tail_up,2
28.051,tail_up,2
28.326,tail_up,2
28.525,tail_up,2
28.826,tail_up,2
29.075,tail_up,2
29.35,tail_up,2
29.575,tail_up,2
29.9,tail_up,2
30.125,tail_up,2
30.375,tail_up,2
30.626,tail_up,2
30.925,tail_up,2
31.125,tail_up,2
31.426,tail_up,2
31.7,tail_up,2
31.95,tail_up,2
32.25,tail_up,2
32.501,tail_up,2
32.8,tail_up,2
33.076,tail_up,2
33.4,tail_up,2
33.726,tail_up,2
33.9,tail_up,2
34.226,tail_up,2
34.5,tail_up,2
34.725,tail_up,2
35.026,tail_up,2
35.35,tail_up,2
35.6,tail_up,2
35.85,tail_up,2
36.026,tail_up,2
36.351,tail_up,2
36.7,tail_up,2
37.176,tail_up,2
37.4,tail_up,2
37.9,tail_up,2
38.226,tail_up,2
38.476,tail_up,2
38.726,tail_up,2
39.05,tail_up,2
39.351,tail_up,2
39.576,tail_up,2
40.051,tail_up,2
40.375,tail_up,2
40.651,tail_up,2
40.826,tail_up,2
41.1,tail_up,2
41.45,tail_up,2
41.701,tail_up,2
41.975,tail_up,2
42.525,tail_up,2
43.275,tail_up,2
43.901,tail_up,2
44.35,tail_up,2
45.525,tail_up,2
46.25,tail_up,2
46.551,tail_up,2
47.05,tail_up,2
47.451,tail_up,2
48.1,tail_up,2
48.376,tail_up,2
48.7,tail_up,2
48.976,tail_up,2
49.275,tail_up,2
49.751,tail_up,2
50.376,tail_up,2
50.625,tail_up,2
51.275,tail_up,2
53.1,tail_up,2
53.625,tail_up,2
54.176,tail_up,2
54.425,tail_up,2
54.65,tail_up,2
54.925,tail_up,2
55.2,tail_up,2
55.525,tail_up,2
56.05,tail_up,2
56.475,tail_up,2
56.725,tail_up,2
56.951,tail_up,2
57.225,tail_up,2
57.5,tail_up,2
57.726,tail_up,2
58.051,tail_up,2
58.325,tail_up,2
58.575,tail_up,2
58.875,tail_up,2
59.076,tail_up,2
59.325,tail_up,2
59.575,tail_up,2
59.85,tail_up,2
60.125,tail_up,2
60.4,tail_up,2
60.675,tail_up,2
60.925,tail_up,2
61.175,tail_up,2
61.475,tail_up,2
61.675,tail_up,2
62.05,tail_up,2
62.251,tail_up,2
62.55,tail_up,2
62.8,tail_up,2
63.125,tail_up,2
63.425,tail_up,2
63.875,tail_up,2
64.45,tail_up,2
64.725,tail_up,2
64.951,tail_up,2
65.201,tail_up,2
65.751,tail_up,2
66.25,tail_up,2
66.625,tail_up,2
67.276,tail_up,2
67.625,tail_up,2
67.825,tail_up,2
68.4,tail_up,2
68.626,tail_up,2
68.95,tail_up,2
69.25,tail_up,2
69.55,tail_up,2
70.901,tail_up,2
72.7,tail_up,2
73.375,tail_up,2
76.275,tail_up,2
