"code","time","rate","species","file","file.cut"
"song",44,1,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",44,3.75,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",46,0.75,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",46,2,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",48,0.75,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",48,2.25,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",50,0.5,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",50,3.25,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",52,0.25,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",52,2.25,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",53.05,0.476190476190476,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"wag",53.05,1.9047619047619,"Phaethornis yaruqui","entry0010_2000-01-01T000000_000.csv","entry0010_2000-01-01T000000_000.csv-1"
"song",0,0.75,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",0,2.75,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",2,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",2,3,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",4,0.75,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",4,2.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",6,0.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",6,1.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",8,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",8,2.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",10,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",10,3,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",12,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",12,3,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",14,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",14,3.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",16,1,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",16,3.25,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",18,0.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",18,1.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",20,0.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",20,1.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",22,0.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",22,2.75,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",24,0,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",24,1.25,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",26,0.75,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",26,1.5,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",27.012,1.48221343873518,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"wag",27.012,2.96442687747035,"Phaethornis yaruqui","entry0011_2000-01-01T000000_000.csv","entry0011_2000-01-01T000000_000.csv-1"
"song",0,1.25,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",0,3.75,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",2,1.25,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",2,3.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",4,1.25,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",4,3.75,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",6,1,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",6,3.75,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",8,0.75,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",8,3.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",10,1,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",10,3.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",12,0.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",12,3.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",14,0,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",14,2,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",16,0.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",16,2,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",18,1,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",18,3.5,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",20,0.75,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"wag",20,3.25,"Phaethornis yaruqui","entry0012_2000-01-01T000000_000.csv","entry0012_2000-01-01T000000_000.csv-1"
"song",0,1.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",0,3.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",2,0.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",2,3.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",4,0.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",4,3.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",6,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",6,3.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",8,0.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",8,3.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",10,0.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",10,3.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",12,0.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",12,3.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",14,1.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",14,3.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",16,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",16,3.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",18,0.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",18,3.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",20,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",20,3.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",22,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",22,3.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",24,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",24,3.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",26,0.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",26,2.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",28,0.75,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",28,2.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",30,1,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",30,2.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",32,0.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",32,1.25,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",34,0.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",34,1.5,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",35.617,1.23685837971552,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",35.617,2.78293135435992,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",36.617,1.62074554294975,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"wag",36.617,3.24149108589951,"Phaethornis yaruqui","entry0013_2000-01-01T000000_000.csv","entry0013_2000-01-01T000000_000.csv-1"
"song",0,0.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",0,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",2,0.25,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",2,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",4,0,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",4,3.25,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",6,0.75,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",6,3.25,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",8,1.25,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",8,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",10,0.75,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",10,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",12,0.75,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",12,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",14,1,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",14,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",16,0.75,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",16,3.5,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",17.2145,0.411692054343351,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"wag",17.2145,3.29353643474681,"Phaethornis yaruqui","entry0015_2000-01-01T000000_000.csv","entry0015_2000-01-01T000000_000.csv-1"
"song",0,1,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",0,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",2,1,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",2,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",4,1.25,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",4,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",6,1,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",6,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",8,1,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",8,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",10,1.25,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",10,3.5,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",12,1.25,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",12,3.75,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",14,1.25,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",14,4,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",16,1.25,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",16,4,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",17.704,1.1737089201878,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",17.704,3.81455399061034,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",18.704,1.42045454545455,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"wag",18.704,3.55113636363638,"Phaethornis yaruqui","entry0016_2000-01-01T000000_000.csv","entry0016_2000-01-01T000000_000.csv-1"
"song",0,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",0,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",2,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",2,4.5,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",4,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",4,4.5,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",6,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",6,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",8,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",8,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",10,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",10,4.5,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",12,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",12,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",14,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",14,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",16,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",16,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",18,1,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",18,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",20,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",20,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",22,1.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",22,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",24,1,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",24,4.25,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",25.357,1.10537951363301,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",25.357,4.05305821665439,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",26.357,1.40056022408964,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"wag",26.357,4.20168067226892,"Phaethornis yaruqui","entry0017_2000-01-01T000000_000.csv","entry0017_2000-01-01T000000_000.csv-1"
"song",0,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",0,4,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",2,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",2,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",4,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",4,4.5,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",6,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",6,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",8,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",8,4,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",10,1.5,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",10,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",12,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",12,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",14,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",14,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",16,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",16,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",18,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",18,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",20,1.5,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",20,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",22,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",22,4,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",24,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",24,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",26,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",26,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",28,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",28,4,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",30,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",30,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",32,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",32,4.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"song",34,1.25,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
"wag",34,4,"Phaethornis yaruqui","entry0018_2000-01-01T000000_000.csv","entry0018_2000-01-01T000000_000.csv-1"
